#       Energy(Ry)            Total                 X                  Y                   Z
      0.29920000E+01      0.11187220E-02      0.37337148E-03      0.37198302E-03      0.37336750E-03
      0.29930000E+01      0.11181288E-02      0.37317350E-03      0.37178580E-03      0.37316952E-03
      0.29940000E+01      0.11175362E-02      0.37297572E-03      0.37158878E-03      0.37297175E-03
      0.29950000E+01      0.11169443E-02      0.37277815E-03      0.37139196E-03      0.37277417E-03
      0.29960000E+01      0.11163529E-02      0.37258078E-03      0.37119534E-03      0.37257680E-03
      0.29970000E+01      0.11157622E-02      0.37238361E-03      0.37099892E-03      0.37237963E-03
      0.29980000E+01      0.11151720E-02      0.37218664E-03      0.37080270E-03      0.37218267E-03
      0.29990000E+01      0.11145825E-02      0.37198988E-03      0.37060669E-03      0.37198590E-03
      0.30000000E+01      0.11139935E-02      0.37179331E-03      0.37041087E-03      0.37178934E-03
      0.30010000E+01      0.11134052E-02      0.37159695E-03      0.37021526E-03      0.37159297E-03
      0.30020000E+01      0.11128174E-02      0.37140078E-03      0.37001984E-03      0.37139681E-03
      0.30030000E+01      0.11122303E-02      0.37120482E-03      0.36982462E-03      0.37120085E-03
      0.30040000E+01      0.11116437E-02      0.37100906E-03      0.36962960E-03      0.37100508E-03
      0.30050000E+01      0.11110578E-02      0.37081349E-03      0.36943479E-03      0.37080952E-03
      0.30060000E+01      0.11104724E-02      0.37061813E-03      0.36924017E-03      0.37061415E-03
      0.30070000E+01      0.11098877E-02      0.37042296E-03      0.36904574E-03      0.37041899E-03
      0.30080000E+01      0.11093035E-02      0.37022800E-03      0.36885152E-03      0.37022402E-03
      0.30090000E+01      0.11087200E-02      0.37003323E-03      0.36865749E-03      0.37002925E-03
      0.30100000E+01      0.11081370E-02      0.36983866E-03      0.36846366E-03      0.36983468E-03
      0.30110000E+01      0.11075546E-02      0.36964428E-03      0.36827003E-03      0.36964031E-03
      0.30120000E+01      0.11069728E-02      0.36945011E-03      0.36807659E-03      0.36944613E-03
      0.30130000E+01      0.11063916E-02      0.36925613E-03      0.36788335E-03      0.36925215E-03
      0.30140000E+01      0.11058110E-02      0.36906235E-03      0.36769031E-03      0.36905837E-03
      0.30150000E+01      0.11052310E-02      0.36886876E-03      0.36749746E-03      0.36886479E-03
      0.30160000E+01      0.11046516E-02      0.36867537E-03      0.36730481E-03      0.36867140E-03
      0.30170000E+01      0.11040727E-02      0.36848218E-03      0.36711235E-03      0.36847821E-03
      0.30180000E+01      0.11034945E-02      0.36828918E-03      0.36692009E-03      0.36828521E-03
      0.30190000E+01      0.11029168E-02      0.36809638E-03      0.36672803E-03      0.36809241E-03
      0.30200000E+01      0.11023397E-02      0.36790378E-03      0.36653615E-03      0.36789980E-03
      0.30210000E+01      0.11017632E-02      0.36771136E-03      0.36634447E-03      0.36770739E-03
      0.30220000E+01      0.11011873E-02      0.36751915E-03      0.36615299E-03      0.36751517E-03
      0.30230000E+01      0.11006120E-02      0.36732712E-03      0.36596170E-03      0.36732315E-03
      0.30240000E+01      0.11000372E-02      0.36713530E-03      0.36577060E-03      0.36713132E-03
      0.30250000E+01      0.10994630E-02      0.36694366E-03      0.36557969E-03      0.36693969E-03
      0.30260000E+01      0.10988894E-02      0.36675222E-03      0.36538898E-03      0.36674824E-03
      0.30270000E+01      0.10983164E-02      0.36656097E-03      0.36519846E-03      0.36655700E-03
      0.30280000E+01      0.10977440E-02      0.36636991E-03      0.36500813E-03      0.36636594E-03
      0.30290000E+01      0.10971721E-02      0.36617905E-03      0.36481800E-03      0.36617508E-03
      0.30300000E+01      0.10966008E-02      0.36598838E-03      0.36462805E-03      0.36598441E-03
      0.30310000E+01      0.10960301E-02      0.36579790E-03      0.36443830E-03      0.36579393E-03
      0.30320000E+01      0.10954600E-02      0.36560761E-03      0.36424874E-03      0.36560364E-03
      0.30330000E+01      0.10948904E-02      0.36541752E-03      0.36405936E-03      0.36541354E-03
      0.30340000E+01      0.10943214E-02      0.36522761E-03      0.36387018E-03      0.36522364E-03
      0.30350000E+01      0.10937530E-02      0.36503790E-03      0.36368119E-03      0.36503393E-03
      0.30360000E+01      0.10931852E-02      0.36484838E-03      0.36349239E-03      0.36484440E-03
      0.30370000E+01      0.10926179E-02      0.36465904E-03      0.36330378E-03      0.36465507E-03
      0.30380000E+01      0.10920512E-02      0.36446990E-03      0.36311536E-03      0.36446593E-03
      0.30390000E+01      0.10914850E-02      0.36428095E-03      0.36292712E-03      0.36427697E-03
      0.30400000E+01      0.10909195E-02      0.36409218E-03      0.36273908E-03      0.36408821E-03
      0.30410000E+01      0.10903545E-02      0.36390361E-03      0.36255122E-03      0.36389964E-03
      0.30420000E+01      0.10897900E-02      0.36371522E-03      0.36236355E-03      0.36371125E-03
      0.30430000E+01      0.10892262E-02      0.36352703E-03      0.36217607E-03      0.36352305E-03
      0.30440000E+01      0.10886628E-02      0.36333902E-03      0.36198878E-03      0.36333504E-03
      0.30450000E+01      0.10881001E-02      0.36315120E-03      0.36180167E-03      0.36314722E-03
      0.30460000E+01      0.10875379E-02      0.36296357E-03      0.36161475E-03      0.36295959E-03
      0.30470000E+01      0.10869763E-02      0.36277612E-03      0.36142802E-03      0.36277215E-03
      0.30480000E+01      0.10864152E-02      0.36258886E-03      0.36124148E-03      0.36258489E-03
      0.30490000E+01      0.10858547E-02      0.36240179E-03      0.36105512E-03      0.36239782E-03
      0.30500000E+01      0.10852948E-02      0.36221491E-03      0.36086895E-03      0.36221093E-03
      0.30510000E+01      0.10847354E-02      0.36202821E-03      0.36068296E-03      0.36202424E-03
      0.30520000E+01      0.10841766E-02      0.36184170E-03      0.36049716E-03      0.36183772E-03
      0.30530000E+01      0.10836183E-02      0.36165537E-03      0.36031154E-03      0.36165140E-03
      0.30540000E+01      0.10830606E-02      0.36146923E-03      0.36012611E-03      0.36146526E-03
      0.30550000E+01      0.10825034E-02      0.36128328E-03      0.35994086E-03      0.36127930E-03
      0.30560000E+01      0.10819468E-02      0.36109751E-03      0.35975580E-03      0.36109353E-03
      0.30570000E+01      0.10813908E-02      0.36091192E-03      0.35957092E-03      0.36090795E-03
      0.30580000E+01      0.10808353E-02      0.36072652E-03      0.35938622E-03      0.36072255E-03
      0.30590000E+01      0.10802803E-02      0.36054130E-03      0.35920171E-03      0.36053733E-03
      0.30600000E+01      0.10797260E-02      0.36035627E-03      0.35901739E-03      0.36035230E-03
      0.30610000E+01      0.10791721E-02      0.36017142E-03      0.35883324E-03      0.36016745E-03
      0.30620000E+01      0.10786188E-02      0.35998676E-03      0.35864928E-03      0.35998279E-03
      0.30630000E+01      0.10780661E-02      0.35980228E-03      0.35846550E-03      0.35979830E-03
      0.30640000E+01      0.10775139E-02      0.35961798E-03      0.35828190E-03      0.35961400E-03
      0.30650000E+01      0.10769622E-02      0.35943386E-03      0.35809848E-03      0.35942989E-03
      0.30660000E+01      0.10764111E-02      0.35924993E-03      0.35791525E-03      0.35924595E-03
      0.30670000E+01      0.10758606E-02      0.35906618E-03      0.35773220E-03      0.35906220E-03
      0.30680000E+01      0.10753106E-02      0.35888261E-03      0.35754933E-03      0.35887863E-03
      0.30690000E+01      0.10747611E-02      0.35869922E-03      0.35736664E-03      0.35869524E-03
      0.30700000E+01      0.10742122E-02      0.35851601E-03      0.35718413E-03      0.35851204E-03
      0.30710000E+01      0.10736638E-02      0.35833298E-03      0.35700180E-03      0.35832901E-03
      0.30720000E+01      0.10731160E-02      0.35815014E-03      0.35681965E-03      0.35814617E-03
      0.30730000E+01      0.10725687E-02      0.35796747E-03      0.35663768E-03      0.35796350E-03
      0.30740000E+01      0.10720219E-02      0.35778499E-03      0.35645589E-03      0.35778102E-03
      0.30750000E+01      0.10714757E-02      0.35760269E-03      0.35627428E-03      0.35759871E-03
      0.30760000E+01      0.10709300E-02      0.35742056E-03      0.35609285E-03      0.35741659E-03
      0.30770000E+01      0.10703849E-02      0.35723862E-03      0.35591159E-03      0.35723464E-03
      0.30780000E+01      0.10698402E-02      0.35705685E-03      0.35573052E-03      0.35705288E-03
      0.30790000E+01      0.10692962E-02      0.35687526E-03      0.35554962E-03      0.35687129E-03
      0.30800000E+01      0.10687526E-02      0.35669386E-03      0.35536890E-03      0.35668988E-03
      0.30810000E+01      0.10682096E-02      0.35651263E-03      0.35518836E-03      0.35650866E-03
      0.30820000E+01      0.10676672E-02      0.35633158E-03      0.35500800E-03      0.35632760E-03
      0.30830000E+01      0.10671252E-02      0.35615070E-03      0.35482782E-03      0.35614673E-03
      0.30840000E+01      0.10665838E-02      0.35597001E-03      0.35464781E-03      0.35596604E-03
      0.30850000E+01      0.10660430E-02      0.35578949E-03      0.35446798E-03      0.35578552E-03
      0.30860000E+01      0.10655026E-02      0.35560915E-03      0.35428832E-03      0.35560518E-03
      0.30870000E+01      0.10649628E-02      0.35542898E-03      0.35410884E-03      0.35542501E-03
      0.30880000E+01      0.10644236E-02      0.35524900E-03      0.35392954E-03      0.35524503E-03
      0.30890000E+01      0.10638848E-02      0.35506918E-03      0.35375041E-03      0.35506521E-03
      0.30900000E+01      0.10633466E-02      0.35488955E-03      0.35357146E-03      0.35488558E-03
      0.30910000E+01      0.10628089E-02      0.35471009E-03      0.35339268E-03      0.35470612E-03
      0.30920000E+01      0.10622717E-02      0.35453081E-03      0.35321408E-03      0.35452684E-03
      0.30930000E+01      0.10617351E-02      0.35435170E-03      0.35303566E-03      0.35434773E-03
      0.30940000E+01      0.10611990E-02      0.35417277E-03      0.35285740E-03      0.35416880E-03
      0.30950000E+01      0.10606634E-02      0.35399401E-03      0.35267933E-03      0.35399004E-03
      0.30960000E+01      0.10601283E-02      0.35381543E-03      0.35250142E-03      0.35381146E-03
      0.30970000E+01      0.10595938E-02      0.35363702E-03      0.35232369E-03      0.35363305E-03
      0.30980000E+01      0.10590597E-02      0.35345878E-03      0.35214614E-03      0.35345481E-03
      0.30990000E+01      0.10585262E-02      0.35328072E-03      0.35196875E-03      0.35327675E-03
      0.31000000E+01      0.10579932E-02      0.35310284E-03      0.35179154E-03      0.35309887E-03
      0.31010000E+01      0.10574608E-02      0.35292512E-03      0.35161450E-03      0.35292115E-03
      0.31020000E+01      0.10569288E-02      0.35274758E-03      0.35143764E-03      0.35274361E-03
      0.31030000E+01      0.10563974E-02      0.35257022E-03      0.35126095E-03      0.35256625E-03
      0.31040000E+01      0.10558665E-02      0.35239302E-03      0.35108443E-03      0.35238905E-03
      0.31050000E+01      0.10553361E-02      0.35221600E-03      0.35090808E-03      0.35221203E-03
      0.31060000E+01      0.10548062E-02      0.35203915E-03      0.35073190E-03      0.35203518E-03
      0.31070000E+01      0.10542769E-02      0.35186247E-03      0.35055589E-03      0.35185850E-03
      0.31080000E+01      0.10537480E-02      0.35168596E-03      0.35038006E-03      0.35168200E-03
      0.31090000E+01      0.10532197E-02      0.35150963E-03      0.35020439E-03      0.35150566E-03
      0.31100000E+01      0.10526919E-02      0.35133346E-03      0.35002890E-03      0.35132950E-03
      0.31110000E+01      0.10521646E-02      0.35115747E-03      0.34985358E-03      0.35115351E-03
      0.31120000E+01      0.10516378E-02      0.35098165E-03      0.34967842E-03      0.35097768E-03
      0.31130000E+01      0.10511115E-02      0.35080600E-03      0.34950344E-03      0.35080203E-03
      0.31140000E+01      0.10505857E-02      0.35063052E-03      0.34932862E-03      0.35062655E-03
      0.31150000E+01      0.10500604E-02      0.35045521E-03      0.34915398E-03      0.35045124E-03
      0.31160000E+01      0.10495357E-02      0.35028006E-03      0.34897950E-03      0.35027610E-03
      0.31170000E+01      0.10490114E-02      0.35010509E-03      0.34880520E-03      0.35010113E-03
      0.31180000E+01      0.10484877E-02      0.34993029E-03      0.34863106E-03      0.34992632E-03
      0.31190000E+01      0.10479644E-02      0.34975566E-03      0.34845709E-03      0.34975169E-03
      0.31200000E+01      0.10474417E-02      0.34958119E-03      0.34828329E-03      0.34957723E-03
      0.31210000E+01      0.10469195E-02      0.34940689E-03      0.34810965E-03      0.34940293E-03
      0.31220000E+01      0.10463978E-02      0.34923277E-03      0.34793619E-03      0.34922880E-03
      0.31230000E+01      0.10458765E-02      0.34905881E-03      0.34776289E-03      0.34905484E-03
      0.31240000E+01      0.10453558E-02      0.34888501E-03      0.34758976E-03      0.34888105E-03
      0.31250000E+01      0.10448356E-02      0.34871139E-03      0.34741679E-03      0.34870742E-03
      0.31260000E+01      0.10443159E-02      0.34853793E-03      0.34724399E-03      0.34853397E-03
      0.31270000E+01      0.10437967E-02      0.34836464E-03      0.34707136E-03      0.34836068E-03
      0.31280000E+01      0.10432780E-02      0.34819152E-03      0.34689890E-03      0.34818755E-03
      0.31290000E+01      0.10427598E-02      0.34801856E-03      0.34672660E-03      0.34801460E-03
      0.31300000E+01      0.10422420E-02      0.34784577E-03      0.34655446E-03      0.34784181E-03
      0.31310000E+01      0.10417248E-02      0.34767315E-03      0.34638249E-03      0.34766918E-03
      0.31320000E+01      0.10412081E-02      0.34750069E-03      0.34621069E-03      0.34749673E-03
      0.31330000E+01      0.10406919E-02      0.34732840E-03      0.34603905E-03      0.34732443E-03
      0.31340000E+01      0.10401762E-02      0.34715627E-03      0.34586758E-03      0.34715231E-03
      0.31350000E+01      0.10396609E-02      0.34698431E-03      0.34569627E-03      0.34698035E-03
      0.31360000E+01      0.10391462E-02      0.34681251E-03      0.34552513E-03      0.34680855E-03
      0.31370000E+01      0.10386319E-02      0.34664088E-03      0.34535415E-03      0.34663692E-03
      0.31380000E+01      0.10381182E-02      0.34646941E-03      0.34518333E-03      0.34646545E-03
      0.31390000E+01      0.10376049E-02      0.34629811E-03      0.34501268E-03      0.34629415E-03
      0.31400000E+01      0.10370922E-02      0.34612697E-03      0.34484219E-03      0.34612301E-03
      0.31410000E+01      0.10365799E-02      0.34595600E-03      0.34467187E-03      0.34595204E-03
      0.31420000E+01      0.10360681E-02      0.34578519E-03      0.34450171E-03      0.34578122E-03
      0.31430000E+01      0.10355568E-02      0.34561454E-03      0.34433171E-03      0.34561058E-03
      0.31440000E+01      0.10350460E-02      0.34544405E-03      0.34416187E-03      0.34544009E-03
      0.31450000E+01      0.10345357E-02      0.34527373E-03      0.34399220E-03      0.34526977E-03
      0.31460000E+01      0.10340259E-02      0.34510357E-03      0.34382268E-03      0.34509961E-03
      0.31470000E+01      0.10335165E-02      0.34493358E-03      0.34365333E-03      0.34492962E-03
      0.31480000E+01      0.10330077E-02      0.34476374E-03      0.34348414E-03      0.34475978E-03
      0.31490000E+01      0.10324993E-02      0.34459407E-03      0.34331512E-03      0.34459011E-03
      0.31500000E+01      0.10319914E-02      0.34442456E-03      0.34314625E-03      0.34442060E-03
      0.31510000E+01      0.10314840E-02      0.34425521E-03      0.34297754E-03      0.34425125E-03
      0.31520000E+01      0.10309771E-02      0.34408602E-03      0.34280900E-03      0.34408206E-03
      0.31530000E+01      0.10304706E-02      0.34391700E-03      0.34264061E-03      0.34391304E-03
      0.31540000E+01      0.10299647E-02      0.34374813E-03      0.34247239E-03      0.34374417E-03
      0.31550000E+01      0.10294592E-02      0.34357942E-03      0.34230433E-03      0.34357547E-03
      0.31560000E+01      0.10289542E-02      0.34341088E-03      0.34213642E-03      0.34340692E-03
      0.31570000E+01      0.10284497E-02      0.34324250E-03      0.34196868E-03      0.34323854E-03
      0.31580000E+01      0.10279457E-02      0.34307427E-03      0.34180109E-03      0.34307031E-03
      0.31590000E+01      0.10274421E-02      0.34290621E-03      0.34163367E-03      0.34290225E-03
      0.31600000E+01      0.10269390E-02      0.34273830E-03      0.34146640E-03      0.34273435E-03
      0.31610000E+01      0.10264364E-02      0.34257056E-03      0.34129929E-03      0.34256660E-03
      0.31620000E+01      0.10259343E-02      0.34240297E-03      0.34113234E-03      0.34239901E-03
      0.31630000E+01      0.10254327E-02      0.34223554E-03      0.34096555E-03      0.34223159E-03
      0.31640000E+01      0.10249315E-02      0.34206827E-03      0.34079892E-03      0.34206432E-03
      0.31650000E+01      0.10244308E-02      0.34190116E-03      0.34063244E-03      0.34189721E-03
      0.31660000E+01      0.10239306E-02      0.34173421E-03      0.34046612E-03      0.34173026E-03
      0.31670000E+01      0.10234308E-02      0.34156742E-03      0.34029996E-03      0.34156346E-03
      0.31680000E+01      0.10229316E-02      0.34140078E-03      0.34013396E-03      0.34139683E-03
      0.31690000E+01      0.10224328E-02      0.34123430E-03      0.33996811E-03      0.34123035E-03
      0.31700000E+01      0.10219344E-02      0.34106798E-03      0.33980242E-03      0.34106403E-03
      0.31710000E+01      0.10214366E-02      0.34090182E-03      0.33963689E-03      0.34089786E-03
      0.31720000E+01      0.10209392E-02      0.34073581E-03      0.33947151E-03      0.34073186E-03
      0.31730000E+01      0.10204423E-02      0.34056996E-03      0.33930629E-03      0.34056601E-03
      0.31740000E+01      0.10199458E-02      0.34040427E-03      0.33914123E-03      0.34040031E-03
      0.31750000E+01      0.10194498E-02      0.34023873E-03      0.33897632E-03      0.34023477E-03
      0.31760000E+01      0.10189543E-02      0.34007335E-03      0.33881156E-03      0.34006939E-03
      0.31770000E+01      0.10184593E-02      0.33990812E-03      0.33864696E-03      0.33990417E-03
      0.31780000E+01      0.10179647E-02      0.33974305E-03      0.33848252E-03      0.33973910E-03
      0.31790000E+01      0.10174705E-02      0.33957814E-03      0.33831823E-03      0.33957418E-03
      0.31800000E+01      0.10169769E-02      0.33941338E-03      0.33815410E-03      0.33940942E-03
      0.31810000E+01      0.10164837E-02      0.33924877E-03      0.33799012E-03      0.33924482E-03
      0.31820000E+01      0.10159910E-02      0.33908432E-03      0.33782629E-03      0.33908037E-03
      0.31830000E+01      0.10154987E-02      0.33892003E-03      0.33766262E-03      0.33891607E-03
      0.31840000E+01      0.10150069E-02      0.33875588E-03      0.33749910E-03      0.33875193E-03
      0.31850000E+01      0.10145156E-02      0.33859190E-03      0.33733574E-03      0.33858795E-03
      0.31860000E+01      0.10140247E-02      0.33842806E-03      0.33717253E-03      0.33842411E-03
      0.31870000E+01      0.10135343E-02      0.33826439E-03      0.33700947E-03      0.33826043E-03
      0.31880000E+01      0.10130443E-02      0.33810086E-03      0.33684656E-03      0.33809691E-03
      0.31890000E+01      0.10125548E-02      0.33793749E-03      0.33668381E-03      0.33793354E-03
      0.31900000E+01      0.10120658E-02      0.33777427E-03      0.33652121E-03      0.33777032E-03
      0.31910000E+01      0.10115772E-02      0.33761120E-03      0.33635876E-03      0.33760725E-03
      0.31920000E+01      0.10110891E-02      0.33744829E-03      0.33619647E-03      0.33744434E-03
      0.31930000E+01      0.10106014E-02      0.33728553E-03      0.33603433E-03      0.33728158E-03
      0.31940000E+01      0.10101142E-02      0.33712292E-03      0.33587233E-03      0.33711897E-03
      0.31950000E+01      0.10096275E-02      0.33696046E-03      0.33571049E-03      0.33695651E-03
      0.31960000E+01      0.10091412E-02      0.33679815E-03      0.33554880E-03      0.33679420E-03
      0.31970000E+01      0.10086553E-02      0.33663600E-03      0.33538727E-03      0.33663205E-03
      0.31980000E+01      0.10081699E-02      0.33647400E-03      0.33522588E-03      0.33647005E-03
      0.31990000E+01      0.10076850E-02      0.33631215E-03      0.33506464E-03      0.33630820E-03
      0.32000000E+01      0.10072005E-02      0.33615045E-03      0.33490355E-03      0.33614650E-03
      0.32010000E+01      0.10067165E-02      0.33598890E-03      0.33474262E-03      0.33598495E-03
      0.32020000E+01      0.10062329E-02      0.33582750E-03      0.33458183E-03      0.33582355E-03
      0.32030000E+01      0.10057497E-02      0.33566625E-03      0.33442119E-03      0.33566230E-03
      0.32040000E+01      0.10052671E-02      0.33550515E-03      0.33426071E-03      0.33550120E-03
      0.32050000E+01      0.10047848E-02      0.33534420E-03      0.33410037E-03      0.33534026E-03
      0.32060000E+01      0.10043030E-02      0.33518340E-03      0.33394018E-03      0.33517946E-03
      0.32070000E+01      0.10038217E-02      0.33502275E-03      0.33378014E-03      0.33501881E-03
      0.32080000E+01      0.10033408E-02      0.33486225E-03      0.33362025E-03      0.33485831E-03
      0.32090000E+01      0.10028604E-02      0.33470190E-03      0.33346051E-03      0.33469796E-03
      0.32100000E+01      0.10023804E-02      0.33454170E-03      0.33330092E-03      0.33453776E-03
      0.32110000E+01      0.10019008E-02      0.33438165E-03      0.33314147E-03      0.33437770E-03
      0.32120000E+01      0.10014217E-02      0.33422174E-03      0.33298217E-03      0.33421780E-03
      0.32130000E+01      0.10009431E-02      0.33406199E-03      0.33282302E-03      0.33405804E-03
      0.32140000E+01      0.10004648E-02      0.33390238E-03      0.33266402E-03      0.33389844E-03
      0.32150000E+01      0.99998706E-03      0.33374292E-03      0.33250516E-03      0.33373898E-03
      0.32160000E+01      0.99950973E-03      0.33358361E-03      0.33234646E-03      0.33357966E-03
      0.32170000E+01      0.99903284E-03      0.33342444E-03      0.33218790E-03      0.33342050E-03
      0.32180000E+01      0.99855639E-03      0.33326543E-03      0.33202948E-03      0.33326148E-03
      0.32190000E+01      0.99808038E-03      0.33310656E-03      0.33187121E-03      0.33310261E-03
      0.32200000E+01      0.99760481E-03      0.33294783E-03      0.33171309E-03      0.33294389E-03
      0.32210000E+01      0.99712969E-03      0.33278926E-03      0.33155512E-03      0.33278531E-03
      0.32220000E+01      0.99665500E-03      0.33263082E-03      0.33139729E-03      0.33262688E-03
      0.32230000E+01      0.99618075E-03      0.33247254E-03      0.33123960E-03      0.33246860E-03
      0.32240000E+01      0.99570693E-03      0.33231440E-03      0.33108207E-03      0.33231046E-03
      0.32250000E+01      0.99523356E-03      0.33215641E-03      0.33092467E-03      0.33215247E-03
      0.32260000E+01      0.99476062E-03      0.33199857E-03      0.33076743E-03      0.33199462E-03
      0.32270000E+01      0.99428811E-03      0.33184086E-03      0.33061032E-03      0.33183692E-03
      0.32280000E+01      0.99381605E-03      0.33168331E-03      0.33045337E-03      0.33167937E-03
      0.32290000E+01      0.99334441E-03      0.33152590E-03      0.33029655E-03      0.33152196E-03
      0.32300000E+01      0.99287321E-03      0.33136863E-03      0.33013989E-03      0.33136469E-03
      0.32310000E+01      0.99240245E-03      0.33121151E-03      0.32998336E-03      0.33120757E-03
      0.32320000E+01      0.99193212E-03      0.33105454E-03      0.32982698E-03      0.33105060E-03
      0.32330000E+01      0.99146222E-03      0.33089771E-03      0.32967074E-03      0.33089377E-03
      0.32340000E+01      0.99099275E-03      0.33074102E-03      0.32951465E-03      0.33073708E-03
      0.32350000E+01      0.99052371E-03      0.33058448E-03      0.32935870E-03      0.33058054E-03
      0.32360000E+01      0.99005511E-03      0.33042808E-03      0.32920289E-03      0.33042414E-03
      0.32370000E+01      0.98958693E-03      0.33027182E-03      0.32904723E-03      0.33026788E-03
      0.32380000E+01      0.98911919E-03      0.33011571E-03      0.32889171E-03      0.33011177E-03
      0.32390000E+01      0.98865187E-03      0.32995974E-03      0.32873633E-03      0.32995580E-03
      0.32400000E+01      0.98818498E-03      0.32980391E-03      0.32858110E-03      0.32979998E-03
      0.32410000E+01      0.98771852E-03      0.32964823E-03      0.32842600E-03      0.32964429E-03
      0.32420000E+01      0.98725249E-03      0.32949269E-03      0.32827105E-03      0.32948875E-03
      0.32430000E+01      0.98678688E-03      0.32933729E-03      0.32811624E-03      0.32933335E-03
      0.32440000E+01      0.98632170E-03      0.32918203E-03      0.32796158E-03      0.32917810E-03
      0.32450000E+01      0.98585695E-03      0.32902692E-03      0.32780705E-03      0.32902298E-03
      0.32460000E+01      0.98539262E-03      0.32887194E-03      0.32765267E-03      0.32886801E-03
      0.32470000E+01      0.98492872E-03      0.32871711E-03      0.32749842E-03      0.32871318E-03
      0.32480000E+01      0.98446523E-03      0.32856242E-03      0.32734432E-03      0.32855849E-03
      0.32490000E+01      0.98400218E-03      0.32840788E-03      0.32719036E-03      0.32840394E-03
      0.32500000E+01      0.98353954E-03      0.32825347E-03      0.32703654E-03      0.32824954E-03
      0.32510000E+01      0.98307733E-03      0.32809920E-03      0.32688285E-03      0.32809527E-03
      0.32520000E+01      0.98261554E-03      0.32794508E-03      0.32672931E-03      0.32794115E-03
      0.32530000E+01      0.98215417E-03      0.32779109E-03      0.32657591E-03      0.32778716E-03
      0.32540000E+01      0.98169322E-03      0.32763725E-03      0.32642265E-03      0.32763332E-03
      0.32550000E+01      0.98123269E-03      0.32748354E-03      0.32626953E-03      0.32747961E-03
      0.32560000E+01      0.98077258E-03      0.32732998E-03      0.32611655E-03      0.32732605E-03
      0.32570000E+01      0.98031288E-03      0.32717656E-03      0.32596370E-03      0.32717262E-03
      0.32580000E+01      0.97985361E-03      0.32702327E-03      0.32581100E-03      0.32701934E-03
      0.32590000E+01      0.97939475E-03      0.32687012E-03      0.32565844E-03      0.32686619E-03
      0.32600000E+01      0.97893632E-03      0.32671712E-03      0.32550601E-03      0.32671319E-03
      0.32610000E+01      0.97847829E-03      0.32656425E-03      0.32535372E-03      0.32656032E-03
      0.32620000E+01      0.97802069E-03      0.32641152E-03      0.32520157E-03      0.32640759E-03
      0.32630000E+01      0.97756350E-03      0.32625893E-03      0.32504956E-03      0.32625500E-03
      0.32640000E+01      0.97710672E-03      0.32610648E-03      0.32489769E-03      0.32610255E-03
      0.32650000E+01      0.97665036E-03      0.32595417E-03      0.32474595E-03      0.32595024E-03
      0.32660000E+01      0.97619441E-03      0.32580199E-03      0.32459435E-03      0.32579807E-03
      0.32670000E+01      0.97573888E-03      0.32564996E-03      0.32444289E-03      0.32564603E-03
      0.32680000E+01      0.97528375E-03      0.32549806E-03      0.32429157E-03      0.32549413E-03
      0.32690000E+01      0.97482905E-03      0.32534629E-03      0.32414038E-03      0.32534237E-03
      0.32700000E+01      0.97437475E-03      0.32519467E-03      0.32398933E-03      0.32519074E-03
      0.32710000E+01      0.97392086E-03      0.32504318E-03      0.32383842E-03      0.32503926E-03
      0.32720000E+01      0.97346738E-03      0.32489183E-03      0.32368764E-03      0.32488791E-03
      0.32730000E+01      0.97301432E-03      0.32474062E-03      0.32353700E-03      0.32473669E-03
      0.32740000E+01      0.97256166E-03      0.32458954E-03      0.32338650E-03      0.32458562E-03
      0.32750000E+01      0.97210941E-03      0.32443860E-03      0.32323613E-03      0.32443468E-03
      0.32760000E+01      0.97165757E-03      0.32428780E-03      0.32308590E-03      0.32428387E-03
      0.32770000E+01      0.97120614E-03      0.32413713E-03      0.32293580E-03      0.32413321E-03
      0.32780000E+01      0.97075511E-03      0.32398660E-03      0.32278584E-03      0.32398267E-03
      0.32790000E+01      0.97030449E-03      0.32383620E-03      0.32263601E-03      0.32383228E-03
      0.32800000E+01      0.96985428E-03      0.32368594E-03      0.32248632E-03      0.32368202E-03
      0.32810000E+01      0.96940448E-03      0.32353582E-03      0.32233677E-03      0.32353189E-03
      0.32820000E+01      0.96895507E-03      0.32338583E-03      0.32218734E-03      0.32338190E-03
      0.32830000E+01      0.96850608E-03      0.32323597E-03      0.32203806E-03      0.32323205E-03
      0.32840000E+01      0.96805748E-03      0.32308625E-03      0.32188890E-03      0.32308233E-03
      0.32850000E+01      0.96760930E-03      0.32293667E-03      0.32173989E-03      0.32293274E-03
      0.32860000E+01      0.96716151E-03      0.32278721E-03      0.32159100E-03      0.32278329E-03
      0.32870000E+01      0.96671412E-03      0.32263790E-03      0.32144225E-03      0.32263398E-03
      0.32880000E+01      0.96626714E-03      0.32248872E-03      0.32129363E-03      0.32248479E-03
      0.32890000E+01      0.96582056E-03      0.32233967E-03      0.32114515E-03      0.32233575E-03
      0.32900000E+01      0.96537438E-03      0.32219075E-03      0.32099680E-03      0.32218683E-03
      0.32910000E+01      0.96492860E-03      0.32204197E-03      0.32084858E-03      0.32203805E-03
      0.32920000E+01      0.96448322E-03      0.32189332E-03      0.32070050E-03      0.32188940E-03
      0.32930000E+01      0.96403824E-03      0.32174481E-03      0.32055254E-03      0.32174089E-03
      0.32940000E+01      0.96359366E-03      0.32159643E-03      0.32040472E-03      0.32159251E-03
