#       Energy(Ry)            Total                 X                  Y                   Z
      0.24960000E+01      0.12789859E-02      0.42629561E-03      0.42626926E-03      0.42642107E-03
      0.24970000E+01      0.12780851E-02      0.42599535E-03      0.42596902E-03      0.42612072E-03
      0.24980000E+01      0.12771854E-02      0.42569549E-03      0.42566918E-03      0.42582077E-03
      0.24990000E+01      0.12762870E-02      0.42539604E-03      0.42536975E-03      0.42552123E-03
      0.25000000E+01      0.12753898E-02      0.42509698E-03      0.42507072E-03      0.42522208E-03
      0.25010000E+01      0.12744938E-02      0.42479833E-03      0.42477208E-03      0.42492334E-03
      0.25020000E+01      0.12735989E-02      0.42450008E-03      0.42447385E-03      0.42462500E-03
      0.25030000E+01      0.12727053E-02      0.42420223E-03      0.42417602E-03      0.42432706E-03
      0.25040000E+01      0.12718129E-02      0.42390477E-03      0.42387859E-03      0.42402952E-03
      0.25050000E+01      0.12709216E-02      0.42360772E-03      0.42358155E-03      0.42373237E-03
      0.25060000E+01      0.12700316E-02      0.42331106E-03      0.42328492E-03      0.42343563E-03
      0.25070000E+01      0.12691428E-02      0.42301480E-03      0.42298868E-03      0.42313928E-03
      0.25080000E+01      0.12682551E-02      0.42271893E-03      0.42269283E-03      0.42284332E-03
      0.25090000E+01      0.12673686E-02      0.42242346E-03      0.42239738E-03      0.42254776E-03
      0.25100000E+01      0.12664833E-02      0.42212839E-03      0.42210233E-03      0.42225260E-03
      0.25110000E+01      0.12655992E-02      0.42183371E-03      0.42180766E-03      0.42195783E-03
      0.25120000E+01      0.12647163E-02      0.42153942E-03      0.42151339E-03      0.42166345E-03
      0.25130000E+01      0.12638345E-02      0.42124552E-03      0.42121952E-03      0.42136947E-03
      0.25140000E+01      0.12629539E-02      0.42095201E-03      0.42092603E-03      0.42107587E-03
      0.25150000E+01      0.12620745E-02      0.42065889E-03      0.42063293E-03      0.42078267E-03
      0.25160000E+01      0.12611963E-02      0.42036617E-03      0.42034023E-03      0.42048985E-03
      0.25170000E+01      0.12603192E-02      0.42007383E-03      0.42004791E-03      0.42019743E-03
      0.25180000E+01      0.12594433E-02      0.41978188E-03      0.41975598E-03      0.41990539E-03
      0.25190000E+01      0.12585685E-02      0.41949032E-03      0.41946444E-03      0.41961374E-03
      0.25200000E+01      0.12576949E-02      0.41919914E-03      0.41917328E-03      0.41932248E-03
      0.25210000E+01      0.12568225E-02      0.41890836E-03      0.41888252E-03      0.41903161E-03
      0.25220000E+01      0.12559512E-02      0.41861795E-03      0.41859213E-03      0.41874112E-03
      0.25230000E+01      0.12550811E-02      0.41832793E-03      0.41830213E-03      0.41845101E-03
      0.25240000E+01      0.12542121E-02      0.41803830E-03      0.41801252E-03      0.41816129E-03
      0.25250000E+01      0.12533443E-02      0.41774904E-03      0.41772328E-03      0.41787195E-03
      0.25260000E+01      0.12524776E-02      0.41746017E-03      0.41743443E-03      0.41758299E-03
      0.25270000E+01      0.12516121E-02      0.41717168E-03      0.41714596E-03      0.41729442E-03
      0.25280000E+01      0.12507477E-02      0.41688358E-03      0.41685788E-03      0.41700622E-03
      0.25290000E+01      0.12498844E-02      0.41659585E-03      0.41657017E-03      0.41671841E-03
      0.25300000E+01      0.12490223E-02      0.41630850E-03      0.41628284E-03      0.41643097E-03
      0.25310000E+01      0.12481613E-02      0.41602153E-03      0.41599589E-03      0.41614392E-03
      0.25320000E+01      0.12473015E-02      0.41573494E-03      0.41570932E-03      0.41585724E-03
      0.25330000E+01      0.12464428E-02      0.41544872E-03      0.41542312E-03      0.41557094E-03
      0.25340000E+01      0.12455852E-02      0.41516288E-03      0.41513730E-03      0.41528502E-03
      0.25350000E+01      0.12447287E-02      0.41487742E-03      0.41485186E-03      0.41499947E-03
      0.25360000E+01      0.12438734E-02      0.41459233E-03      0.41456679E-03      0.41471429E-03
      0.25370000E+01      0.12430192E-02      0.41430762E-03      0.41428210E-03      0.41442950E-03
      0.25380000E+01      0.12421661E-02      0.41402328E-03      0.41399777E-03      0.41414507E-03
      0.25390000E+01      0.12413142E-02      0.41373931E-03      0.41371383E-03      0.41386102E-03
      0.25400000E+01      0.12404633E-02      0.41345572E-03      0.41343025E-03      0.41357734E-03
      0.25410000E+01      0.12396136E-02      0.41317249E-03      0.41314705E-03      0.41329403E-03
      0.25420000E+01      0.12387649E-02      0.41288964E-03      0.41286421E-03      0.41301109E-03
      0.25430000E+01      0.12379174E-02      0.41260716E-03      0.41258175E-03      0.41272853E-03
      0.25440000E+01      0.12370710E-02      0.41232504E-03      0.41229966E-03      0.41244633E-03
      0.25450000E+01      0.12362257E-02      0.41204330E-03      0.41201793E-03      0.41216450E-03
      0.25460000E+01      0.12353815E-02      0.41176192E-03      0.41173657E-03      0.41188304E-03
      0.25470000E+01      0.12345384E-02      0.41148091E-03      0.41145558E-03      0.41160194E-03
      0.25480000E+01      0.12336964E-02      0.41120027E-03      0.41117496E-03      0.41132122E-03
      0.25490000E+01      0.12328555E-02      0.41091999E-03      0.41089470E-03      0.41104086E-03
      0.25500000E+01      0.12320157E-02      0.41064008E-03      0.41061481E-03      0.41076086E-03
      0.25510000E+01      0.12311770E-02      0.41036053E-03      0.41033528E-03      0.41048123E-03
      0.25520000E+01      0.12303394E-02      0.41008135E-03      0.41005611E-03      0.41020196E-03
      0.25530000E+01      0.12295029E-02      0.40980252E-03      0.40977731E-03      0.40992306E-03
      0.25540000E+01      0.12286674E-02      0.40952407E-03      0.40949887E-03      0.40964451E-03
      0.25550000E+01      0.12278331E-02      0.40924597E-03      0.40922079E-03      0.40936633E-03
      0.25560000E+01      0.12269998E-02      0.40896823E-03      0.40894308E-03      0.40908851E-03
      0.25570000E+01      0.12261676E-02      0.40869086E-03      0.40866572E-03      0.40881106E-03
      0.25580000E+01      0.12253365E-02      0.40841384E-03      0.40838872E-03      0.40853396E-03
      0.25590000E+01      0.12245065E-02      0.40813718E-03      0.40811208E-03      0.40825722E-03
      0.25600000E+01      0.12236775E-02      0.40786088E-03      0.40783580E-03      0.40798084E-03
      0.25610000E+01      0.12228496E-02      0.40758494E-03      0.40755988E-03      0.40770481E-03
      0.25620000E+01      0.12220228E-02      0.40730936E-03      0.40728432E-03      0.40742915E-03
      0.25630000E+01      0.12211971E-02      0.40703413E-03      0.40700911E-03      0.40715384E-03
      0.25640000E+01      0.12203724E-02      0.40675926E-03      0.40673425E-03      0.40687888E-03
      0.25650000E+01      0.12195488E-02      0.40648474E-03      0.40645975E-03      0.40660428E-03
      0.25660000E+01      0.12187262E-02      0.40621058E-03      0.40618561E-03      0.40633004E-03
      0.25670000E+01      0.12179047E-02      0.40593677E-03      0.40591182E-03      0.40605614E-03
      0.25680000E+01      0.12170843E-02      0.40566331E-03      0.40563838E-03      0.40578261E-03
      0.25690000E+01      0.12162649E-02      0.40539021E-03      0.40536529E-03      0.40550942E-03
      0.25700000E+01      0.12154466E-02      0.40511745E-03      0.40509256E-03      0.40523659E-03
      0.25710000E+01      0.12146293E-02      0.40484505E-03      0.40482018E-03      0.40496410E-03
      0.25720000E+01      0.12138131E-02      0.40457300E-03      0.40454814E-03      0.40469197E-03
      0.25730000E+01      0.12129979E-02      0.40430130E-03      0.40427646E-03      0.40442019E-03
      0.25740000E+01      0.12121838E-02      0.40402994E-03      0.40400513E-03      0.40414875E-03
      0.25750000E+01      0.12113707E-02      0.40375894E-03      0.40373414E-03      0.40387767E-03
      0.25760000E+01      0.12105587E-02      0.40348828E-03      0.40346350E-03      0.40360693E-03
      0.25770000E+01      0.12097477E-02      0.40321797E-03      0.40319321E-03      0.40333654E-03
      0.25780000E+01      0.12089378E-02      0.40294801E-03      0.40292326E-03      0.40306649E-03
      0.25790000E+01      0.12081289E-02      0.40267839E-03      0.40265366E-03      0.40279680E-03
      0.25800000E+01      0.12073210E-02      0.40240912E-03      0.40238441E-03      0.40252744E-03
      0.25810000E+01      0.12065141E-02      0.40214019E-03      0.40211550E-03      0.40225843E-03
      0.25820000E+01      0.12057083E-02      0.40187160E-03      0.40184693E-03      0.40198977E-03
      0.25830000E+01      0.12049035E-02      0.40160336E-03      0.40157871E-03      0.40172145E-03
      0.25840000E+01      0.12040998E-02      0.40133546E-03      0.40131083E-03      0.40145347E-03
      0.25850000E+01      0.12032970E-02      0.40106791E-03      0.40104329E-03      0.40118583E-03
      0.25860000E+01      0.12024953E-02      0.40080069E-03      0.40077609E-03      0.40091854E-03
      0.25870000E+01      0.12016946E-02      0.40053382E-03      0.40050924E-03      0.40065158E-03
      0.25880000E+01      0.12008950E-02      0.40026728E-03      0.40024272E-03      0.40038497E-03
      0.25890000E+01      0.12000963E-02      0.40000109E-03      0.39997654E-03      0.40011869E-03
      0.25900000E+01      0.11992987E-02      0.39973523E-03      0.39971070E-03      0.39985276E-03
      0.25910000E+01      0.11985021E-02      0.39946971E-03      0.39944520E-03      0.39958716E-03
      0.25920000E+01      0.11977065E-02      0.39920453E-03      0.39918004E-03      0.39932190E-03
      0.25930000E+01      0.11969119E-02      0.39893968E-03      0.39891521E-03      0.39905697E-03
      0.25940000E+01      0.11961183E-02      0.39867518E-03      0.39865072E-03      0.39879239E-03
      0.25950000E+01      0.11953257E-02      0.39841100E-03      0.39838657E-03      0.39852813E-03
      0.25960000E+01      0.11945341E-02      0.39814717E-03      0.39812275E-03      0.39826422E-03
      0.25970000E+01      0.11937436E-02      0.39788366E-03      0.39785926E-03      0.39800064E-03
      0.25980000E+01      0.11929540E-02      0.39762049E-03      0.39759611E-03      0.39773739E-03
      0.25990000E+01      0.11921654E-02      0.39735766E-03      0.39733329E-03      0.39747447E-03
      0.26000000E+01      0.11913778E-02      0.39709515E-03      0.39707081E-03      0.39721189E-03
      0.26010000E+01      0.11905913E-02      0.39683298E-03      0.39680865E-03      0.39694964E-03
      0.26020000E+01      0.11898057E-02      0.39657114E-03      0.39654683E-03      0.39668772E-03
      0.26030000E+01      0.11890211E-02      0.39630963E-03      0.39628534E-03      0.39642613E-03
      0.26040000E+01      0.11882375E-02      0.39604845E-03      0.39602418E-03      0.39616488E-03
      0.26050000E+01      0.11874549E-02      0.39578760E-03      0.39576334E-03      0.39590395E-03
      0.26060000E+01      0.11866733E-02      0.39552708E-03      0.39550284E-03      0.39564335E-03
      0.26070000E+01      0.11858926E-02      0.39526688E-03      0.39524266E-03      0.39538308E-03
      0.26080000E+01      0.11851130E-02      0.39500702E-03      0.39498282E-03      0.39512313E-03
      0.26090000E+01      0.11843343E-02      0.39474748E-03      0.39472330E-03      0.39486352E-03
      0.26100000E+01      0.11835566E-02      0.39448827E-03      0.39446410E-03      0.39460423E-03
      0.26110000E+01      0.11827799E-02      0.39422938E-03      0.39420523E-03      0.39434527E-03
      0.26120000E+01      0.11820041E-02      0.39397082E-03      0.39394669E-03      0.39408663E-03
      0.26130000E+01      0.11812294E-02      0.39371258E-03      0.39368847E-03      0.39382831E-03
      0.26140000E+01      0.11804556E-02      0.39345467E-03      0.39343058E-03      0.39357032E-03
      0.26150000E+01      0.11796827E-02      0.39319708E-03      0.39317300E-03      0.39331266E-03
      0.26160000E+01      0.11789109E-02      0.39293982E-03      0.39291576E-03      0.39305532E-03
      0.26170000E+01      0.11781400E-02      0.39268287E-03      0.39265883E-03      0.39279830E-03
      0.26180000E+01      0.11773701E-02      0.39242625E-03      0.39240223E-03      0.39254160E-03
      0.26190000E+01      0.11766011E-02      0.39216995E-03      0.39214594E-03      0.39228522E-03
      0.26200000E+01      0.11758331E-02      0.39191397E-03      0.39188998E-03      0.39202916E-03
      0.26210000E+01      0.11750661E-02      0.39165831E-03      0.39163434E-03      0.39177343E-03
      0.26220000E+01      0.11743000E-02      0.39140297E-03      0.39137901E-03      0.39151801E-03
      0.26230000E+01      0.11735349E-02      0.39114795E-03      0.39112401E-03      0.39126291E-03
      0.26240000E+01      0.11727707E-02      0.39089324E-03      0.39086932E-03      0.39100813E-03
      0.26250000E+01      0.11720075E-02      0.39063886E-03      0.39061495E-03      0.39075367E-03
      0.26260000E+01      0.11712452E-02      0.39038479E-03      0.39036090E-03      0.39049953E-03
      0.26270000E+01      0.11704839E-02      0.39013104E-03      0.39010717E-03      0.39024570E-03
      0.26280000E+01      0.11697235E-02      0.38987760E-03      0.38985375E-03      0.38999219E-03
      0.26290000E+01      0.11689641E-02      0.38962448E-03      0.38960064E-03      0.38973899E-03
      0.26300000E+01      0.11682056E-02      0.38937167E-03      0.38934786E-03      0.38948611E-03
      0.26310000E+01      0.11674481E-02      0.38911918E-03      0.38909538E-03      0.38923354E-03
      0.26320000E+01      0.11666915E-02      0.38886700E-03      0.38884322E-03      0.38898129E-03
      0.26330000E+01      0.11659359E-02      0.38861514E-03      0.38859137E-03      0.38872935E-03
      0.26340000E+01      0.11651811E-02      0.38836358E-03      0.38833983E-03      0.38847772E-03
      0.26350000E+01      0.11644274E-02      0.38811234E-03      0.38808861E-03      0.38822640E-03
      0.26360000E+01      0.11636745E-02      0.38786141E-03      0.38783770E-03      0.38797540E-03
      0.26370000E+01      0.11629226E-02      0.38761079E-03      0.38758710E-03      0.38772470E-03
      0.26380000E+01      0.11621716E-02      0.38736049E-03      0.38733680E-03      0.38747432E-03
      0.26390000E+01      0.11614216E-02      0.38711049E-03      0.38708682E-03      0.38722425E-03
      0.26400000E+01      0.11606724E-02      0.38686080E-03      0.38683715E-03      0.38697448E-03
      0.26410000E+01      0.11599242E-02      0.38661142E-03      0.38658779E-03      0.38672503E-03
      0.26420000E+01      0.11591770E-02      0.38636234E-03      0.38633873E-03      0.38647588E-03
      0.26430000E+01      0.11584306E-02      0.38611358E-03      0.38608998E-03      0.38622704E-03
      0.26440000E+01      0.11576852E-02      0.38586512E-03      0.38584154E-03      0.38597851E-03
      0.26450000E+01      0.11569406E-02      0.38561697E-03      0.38559340E-03      0.38573028E-03
      0.26460000E+01      0.11561971E-02      0.38536912E-03      0.38534557E-03      0.38548236E-03
      0.26470000E+01      0.11554544E-02      0.38512158E-03      0.38509805E-03      0.38523475E-03
      0.26480000E+01      0.11547126E-02      0.38487434E-03      0.38485083E-03      0.38498744E-03
      0.26490000E+01      0.11539718E-02      0.38462741E-03      0.38460391E-03      0.38474043E-03
      0.26500000E+01      0.11532318E-02      0.38438078E-03      0.38435730E-03      0.38449373E-03
      0.26510000E+01      0.11524928E-02      0.38413445E-03      0.38411099E-03      0.38424733E-03
      0.26520000E+01      0.11517546E-02      0.38388843E-03      0.38386499E-03      0.38400123E-03
      0.26530000E+01      0.11510174E-02      0.38364271E-03      0.38361928E-03      0.38375544E-03
      0.26540000E+01      0.11502811E-02      0.38339729E-03      0.38337388E-03      0.38350994E-03
      0.26550000E+01      0.11495457E-02      0.38315217E-03      0.38312878E-03      0.38326475E-03
      0.26560000E+01      0.11488112E-02      0.38290735E-03      0.38288397E-03      0.38301986E-03
      0.26570000E+01      0.11480776E-02      0.38266283E-03      0.38263947E-03      0.38277527E-03
      0.26580000E+01      0.11473449E-02      0.38241861E-03      0.38239527E-03      0.38253098E-03
      0.26590000E+01      0.11466130E-02      0.38217469E-03      0.38215137E-03      0.38228698E-03
      0.26600000E+01      0.11458821E-02      0.38193107E-03      0.38190776E-03      0.38204329E-03
      0.26610000E+01      0.11451521E-02      0.38168775E-03      0.38166445E-03      0.38179989E-03
      0.26620000E+01      0.11444230E-02      0.38144472E-03      0.38142144E-03      0.38155679E-03
      0.26630000E+01      0.11436947E-02      0.38120199E-03      0.38117873E-03      0.38131399E-03
      0.26640000E+01      0.11429673E-02      0.38095955E-03      0.38093631E-03      0.38107148E-03
      0.26650000E+01      0.11422409E-02      0.38071742E-03      0.38069419E-03      0.38082927E-03
      0.26660000E+01      0.11415153E-02      0.38047557E-03      0.38045236E-03      0.38058735E-03
      0.26670000E+01      0.11407906E-02      0.38023402E-03      0.38021082E-03      0.38034573E-03
      0.26680000E+01      0.11400668E-02      0.37999277E-03      0.37996959E-03      0.38010441E-03
      0.26690000E+01      0.11393438E-02      0.37975180E-03      0.37972864E-03      0.37986337E-03
      0.26700000E+01      0.11386218E-02      0.37951114E-03      0.37948799E-03      0.37962263E-03
      0.26710000E+01      0.11379006E-02      0.37927076E-03      0.37924763E-03      0.37938218E-03
      0.26720000E+01      0.11371803E-02      0.37903067E-03      0.37900756E-03      0.37914203E-03
      0.26730000E+01      0.11364608E-02      0.37879088E-03      0.37876778E-03      0.37890216E-03
      0.26740000E+01      0.11357423E-02      0.37855138E-03      0.37852830E-03      0.37866259E-03
      0.26750000E+01      0.11350246E-02      0.37831217E-03      0.37828910E-03      0.37842331E-03
      0.26760000E+01      0.11343078E-02      0.37807325E-03      0.37805020E-03      0.37818431E-03
      0.26770000E+01      0.11335918E-02      0.37783461E-03      0.37781158E-03      0.37794561E-03
      0.26780000E+01      0.11328767E-02      0.37759627E-03      0.37757325E-03      0.37770720E-03
      0.26790000E+01      0.11321625E-02      0.37735821E-03      0.37733521E-03      0.37746907E-03
      0.26800000E+01      0.11314491E-02      0.37712045E-03      0.37709746E-03      0.37723123E-03
      0.26810000E+01      0.11307366E-02      0.37688297E-03      0.37686000E-03      0.37699368E-03
      0.26820000E+01      0.11300250E-02      0.37664577E-03      0.37662282E-03      0.37675642E-03
      0.26830000E+01      0.11293142E-02      0.37640887E-03      0.37638593E-03      0.37651944E-03
      0.26840000E+01      0.11286043E-02      0.37617225E-03      0.37614932E-03      0.37628275E-03
      0.26850000E+01      0.11278953E-02      0.37593591E-03      0.37591300E-03      0.37604634E-03
      0.26860000E+01      0.11271870E-02      0.37569986E-03      0.37567697E-03      0.37581022E-03
      0.26870000E+01      0.11264797E-02      0.37546409E-03      0.37544122E-03      0.37557438E-03
      0.26880000E+01      0.11257732E-02      0.37522861E-03      0.37520575E-03      0.37533883E-03
      0.26890000E+01      0.11250675E-02      0.37499341E-03      0.37497057E-03      0.37510356E-03
      0.26900000E+01      0.11243627E-02      0.37475849E-03      0.37473567E-03      0.37486857E-03
      0.26910000E+01      0.11236588E-02      0.37452386E-03      0.37450105E-03      0.37463387E-03
      0.26920000E+01      0.11229557E-02      0.37428951E-03      0.37426671E-03      0.37439945E-03
      0.26930000E+01      0.11222534E-02      0.37405544E-03      0.37403266E-03      0.37416531E-03
      0.26940000E+01      0.11215520E-02      0.37382165E-03      0.37379888E-03      0.37393145E-03
      0.26950000E+01      0.11208514E-02      0.37358814E-03      0.37356539E-03      0.37369787E-03
      0.26960000E+01      0.11201516E-02      0.37335491E-03      0.37333217E-03      0.37346457E-03
      0.26970000E+01      0.11194527E-02      0.37312196E-03      0.37309924E-03      0.37323155E-03
      0.26980000E+01      0.11187547E-02      0.37288928E-03      0.37286658E-03      0.37299881E-03
      0.26990000E+01      0.11180574E-02      0.37265689E-03      0.37263421E-03      0.37276634E-03
      0.27000000E+01      0.11173610E-02      0.37242477E-03      0.37240211E-03      0.37253416E-03
      0.27010000E+01      0.11166655E-02      0.37219294E-03      0.37217028E-03      0.37230225E-03
      0.27020000E+01      0.11159707E-02      0.37196138E-03      0.37193874E-03      0.37207062E-03
      0.27030000E+01      0.11152768E-02      0.37173009E-03      0.37170747E-03      0.37183927E-03
      0.27040000E+01      0.11145838E-02      0.37149908E-03      0.37147648E-03      0.37160819E-03
      0.27050000E+01      0.11138915E-02      0.37126835E-03      0.37124576E-03      0.37137739E-03
      0.27060000E+01      0.11132001E-02      0.37103789E-03      0.37101532E-03      0.37114686E-03
      0.27070000E+01      0.11125095E-02      0.37080771E-03      0.37078515E-03      0.37091661E-03
      0.27080000E+01      0.11118197E-02      0.37057780E-03      0.37055526E-03      0.37068663E-03
      0.27090000E+01      0.11111307E-02      0.37034816E-03      0.37032563E-03      0.37045693E-03
      0.27100000E+01      0.11104426E-02      0.37011880E-03      0.37009629E-03      0.37022750E-03
      0.27110000E+01      0.11097553E-02      0.36988971E-03      0.36986721E-03      0.36999834E-03
      0.27120000E+01      0.11090688E-02      0.36966089E-03      0.36963841E-03      0.36976945E-03
      0.27130000E+01      0.11083831E-02      0.36943235E-03      0.36940988E-03      0.36954084E-03
      0.27140000E+01      0.11076982E-02      0.36920407E-03      0.36918162E-03      0.36931250E-03
      0.27150000E+01      0.11070141E-02      0.36897607E-03      0.36895363E-03      0.36908442E-03
      0.27160000E+01      0.11063309E-02      0.36874833E-03      0.36872591E-03      0.36885662E-03
      0.27170000E+01      0.11056484E-02      0.36852087E-03      0.36849846E-03      0.36862909E-03
      0.27180000E+01      0.11049668E-02      0.36829367E-03      0.36827128E-03      0.36840183E-03
      0.27190000E+01      0.11042860E-02      0.36806675E-03      0.36804437E-03      0.36817483E-03
      0.27200000E+01      0.11036059E-02      0.36784009E-03      0.36781773E-03      0.36794811E-03
      0.27210000E+01      0.11029267E-02      0.36761370E-03      0.36759136E-03      0.36772165E-03
      0.27220000E+01      0.11022483E-02      0.36738758E-03      0.36736525E-03      0.36749546E-03
      0.27230000E+01      0.11015707E-02      0.36716173E-03      0.36713941E-03      0.36726954E-03
      0.27240000E+01      0.11008939E-02      0.36693614E-03      0.36691384E-03      0.36704389E-03
      0.27250000E+01      0.11002178E-02      0.36671081E-03      0.36668853E-03      0.36681850E-03
      0.27260000E+01      0.10995426E-02      0.36648576E-03      0.36646349E-03      0.36659337E-03
      0.27270000E+01      0.10988682E-02      0.36626097E-03      0.36623871E-03      0.36636852E-03
      0.27280000E+01      0.10981946E-02      0.36603644E-03      0.36601420E-03      0.36614392E-03
      0.27290000E+01      0.10975217E-02      0.36581218E-03      0.36578996E-03      0.36591959E-03
      0.27300000E+01      0.10968497E-02      0.36558818E-03      0.36556597E-03      0.36569553E-03
      0.27310000E+01      0.10961784E-02      0.36536445E-03      0.36534225E-03      0.36547173E-03
      0.27320000E+01      0.10955080E-02      0.36514097E-03      0.36511880E-03      0.36524819E-03
      0.27330000E+01      0.10948383E-02      0.36491776E-03      0.36489560E-03      0.36502491E-03
      0.27340000E+01      0.10941694E-02      0.36469482E-03      0.36467267E-03      0.36480190E-03
      0.27350000E+01      0.10935013E-02      0.36447213E-03      0.36445000E-03      0.36457915E-03
      0.27360000E+01      0.10928340E-02      0.36424971E-03      0.36422759E-03      0.36435666E-03
      0.27370000E+01      0.10921674E-02      0.36402754E-03      0.36400544E-03      0.36413443E-03
      0.27380000E+01      0.10915016E-02      0.36380564E-03      0.36378355E-03      0.36391246E-03
      0.27390000E+01      0.10908367E-02      0.36358399E-03      0.36356192E-03      0.36369075E-03
      0.27400000E+01      0.10901725E-02      0.36336261E-03      0.36334055E-03      0.36346930E-03
      0.27410000E+01      0.10895090E-02      0.36314148E-03      0.36311944E-03      0.36324810E-03
      0.27420000E+01      0.10888464E-02      0.36292062E-03      0.36289859E-03      0.36302717E-03
      0.27430000E+01      0.10881845E-02      0.36270001E-03      0.36267800E-03      0.36280650E-03
      0.27440000E+01      0.10875234E-02      0.36247966E-03      0.36245766E-03      0.36258608E-03
      0.27450000E+01      0.10868631E-02      0.36225956E-03      0.36223758E-03      0.36236592E-03
      0.27460000E+01      0.10862035E-02      0.36203972E-03      0.36201776E-03      0.36214602E-03
      0.27470000E+01      0.10855447E-02      0.36182014E-03      0.36179819E-03      0.36192637E-03
      0.27480000E+01      0.10848867E-02      0.36160082E-03      0.36157888E-03      0.36170698E-03
      0.27490000E+01      0.10842294E-02      0.36138175E-03      0.36135982E-03      0.36148784E-03
      0.27500000E+01      0.10835729E-02      0.36116293E-03      0.36114102E-03      0.36126896E-03
      0.27510000E+01      0.10829172E-02      0.36094437E-03      0.36092248E-03      0.36105034E-03
      0.27520000E+01      0.10822622E-02      0.36072607E-03      0.36070419E-03      0.36083197E-03
      0.27530000E+01      0.10816080E-02      0.36050801E-03      0.36048615E-03      0.36061385E-03
      0.27540000E+01      0.10809546E-02      0.36029021E-03      0.36026836E-03      0.36039599E-03
      0.27550000E+01      0.10803019E-02      0.36007267E-03      0.36005083E-03      0.36017837E-03
      0.27560000E+01      0.10796499E-02      0.35985537E-03      0.35983355E-03      0.35996101E-03
      0.27570000E+01      0.10789988E-02      0.35963833E-03      0.35961652E-03      0.35974391E-03
      0.27580000E+01      0.10783483E-02      0.35942154E-03      0.35939975E-03      0.35952705E-03
      0.27590000E+01      0.10776987E-02      0.35920500E-03      0.35918322E-03      0.35931045E-03
      0.27600000E+01      0.10770498E-02      0.35898871E-03      0.35896695E-03      0.35909410E-03
      0.27610000E+01      0.10764016E-02      0.35877267E-03      0.35875093E-03      0.35887799E-03
      0.27620000E+01      0.10757542E-02      0.35855688E-03      0.35853515E-03      0.35866214E-03
      0.27630000E+01      0.10751075E-02      0.35834135E-03      0.35831963E-03      0.35844654E-03
      0.27640000E+01      0.10744616E-02      0.35812606E-03      0.35810435E-03      0.35823118E-03
      0.27650000E+01      0.10738164E-02      0.35791101E-03      0.35788932E-03      0.35801608E-03
      0.27660000E+01      0.10731720E-02      0.35769622E-03      0.35767454E-03      0.35780122E-03
      0.27670000E+01      0.10725283E-02      0.35748167E-03      0.35746001E-03      0.35758661E-03
      0.27680000E+01      0.10718854E-02      0.35726738E-03      0.35724573E-03      0.35737225E-03
      0.27690000E+01      0.10712431E-02      0.35705332E-03      0.35703169E-03      0.35715813E-03
      0.27700000E+01      0.10706017E-02      0.35683952E-03      0.35681790E-03      0.35694426E-03
      0.27710000E+01      0.10699610E-02      0.35662596E-03      0.35660436E-03      0.35673064E-03
      0.27720000E+01      0.10693210E-02      0.35641265E-03      0.35639106E-03      0.35651726E-03
      0.27730000E+01      0.10686817E-02      0.35619958E-03      0.35617800E-03      0.35630413E-03
      0.27740000E+01      0.10680432E-02      0.35598676E-03      0.35596519E-03      0.35609125E-03
      0.27750000E+01      0.10674054E-02      0.35577418E-03      0.35575263E-03      0.35587860E-03
      0.27760000E+01      0.10667684E-02      0.35556184E-03      0.35554031E-03      0.35566621E-03
      0.27770000E+01      0.10661320E-02      0.35534975E-03      0.35532823E-03      0.35545405E-03
      0.27780000E+01      0.10654964E-02      0.35513790E-03      0.35511640E-03      0.35524214E-03
      0.27790000E+01      0.10648616E-02      0.35492630E-03      0.35490481E-03      0.35503047E-03
      0.27800000E+01      0.10642274E-02      0.35471494E-03      0.35469346E-03      0.35481905E-03
      0.27810000E+01      0.10635940E-02      0.35450382E-03      0.35448235E-03      0.35460787E-03
      0.27820000E+01      0.10629613E-02      0.35429294E-03      0.35427149E-03      0.35439692E-03
      0.27830000E+01      0.10623294E-02      0.35408230E-03      0.35406087E-03      0.35418622E-03
      0.27840000E+01      0.10616981E-02      0.35387190E-03      0.35385048E-03      0.35397576E-03
      0.27850000E+01      0.10610676E-02      0.35366175E-03      0.35364034E-03      0.35376554E-03
      0.27860000E+01      0.10604378E-02      0.35345183E-03      0.35343044E-03      0.35355556E-03
      0.27870000E+01      0.10598088E-02      0.35324215E-03      0.35322077E-03      0.35334583E-03
      0.27880000E+01      0.10591804E-02      0.35303271E-03      0.35301135E-03      0.35313633E-03
      0.27890000E+01      0.10585527E-02      0.35282351E-03      0.35280217E-03      0.35292706E-03
      0.27900000E+01      0.10579258E-02      0.35261455E-03      0.35259322E-03      0.35271804E-03
      0.27910000E+01      0.10572996E-02      0.35240583E-03      0.35238451E-03      0.35250926E-03
      0.27920000E+01      0.10566741E-02      0.35219735E-03      0.35217604E-03      0.35230071E-03
      0.27930000E+01      0.10560493E-02      0.35198910E-03      0.35196780E-03      0.35209240E-03
      0.27940000E+01      0.10554252E-02      0.35178109E-03      0.35175981E-03      0.35188433E-03
      0.27950000E+01      0.10548018E-02      0.35157331E-03      0.35155205E-03      0.35167649E-03
      0.27960000E+01      0.10541792E-02      0.35136577E-03      0.35134452E-03      0.35146889E-03
      0.27970000E+01      0.10535572E-02      0.35115847E-03      0.35113723E-03      0.35126152E-03
      0.27980000E+01      0.10529360E-02      0.35095140E-03      0.35093018E-03      0.35105440E-03
